epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.0837673619389534,4.348090171813965,0.07374999672174454,3.726464033126831
1,0.17578125,3.508680582046509,0.19374999403953552,3.3820550441741943
2,0.2261284738779068,3.1770832538604736,0.2574999928474426,3.0213112831115723
3,0.2934027910232544,2.9392361640930176,0.2800000011920929,2.7862932682037354
4,0.3467881977558136,2.7265625,0.41499999165534973,2.4039969444274902
5,0.3771701455116272,2.633680582046509,0.4699999988079071,2.3019022941589355
6,0.4262152910232544,2.4826388359069824,0.4975000023841858,2.1991934776306152
7,0.4522569477558136,2.441840171813965,0.5687500238418579,2.1178693771362305
8,0.4939236044883728,2.3342013359069824,0.6424999833106995,1.9605937004089355
9,0.5078125,2.28125,0.6575000286102295,1.886549949645996
10,0.5442708134651184,2.180121421813965,0.7124999761581421,1.7385107278823853
11,0.5555555820465088,2.161024332046509,0.6200000047683716,1.9223778247833252
12,0.5598958134651184,2.1276042461395264,0.7262499928474426,1.6900726556777954
13,0.6037326455116272,2.0217013359069824,0.7275000214576721,1.6674000024795532
14,0.5933159589767456,2.028211832046509,0.7612500190734863,1.581465244293213
15,0.0295138880610466,7.062066078186035,0.4675000011920929,2.6574018001556396
16,0.006076388992369175,5.53819465637207,0.45625001192092896,2.8562839031219482
17,0.005642361007630825,4.814236164093018,0.5212500095367432,2.882500410079956
18,0.00824652798473835,4.375,0.5112500190734863,2.8304290771484375
19,0.01128472201526165,4.197916507720947,0.512499988079071,2.7777373790740967
20,0.013020833022892475,4.029513835906982,0.5762500166893005,2.689427137374878
21,0.02083333395421505,3.8736979961395264,0.5587499737739563,2.6443428993225098
22,0.03125,3.7669270038604736,0.5600000023841858,2.574502944946289
23,0.0256076380610466,3.7174479961395264,0.5799999833106995,2.5348565578460693
24,0.0347222238779068,3.6432292461395264,0.5787500143051147,2.496148109436035
25,0.0421006940305233,3.58984375,0.5849999785423279,2.476611375808716
26,0.0473090261220932,3.5494792461395264,0.5912500023841858,2.4246840476989746
27,0.0481770820915699,3.4665799140930176,0.5762500166893005,2.413243532180786
28,0.0564236119389534,3.4279513359069824,0.5637500286102295,2.3702986240386963
29,0.0598958320915699,3.371527671813965,0.5824999809265137,2.348776340484619
30,0.0659722238779068,3.3346354961395264,0.5912500023841858,2.2992823123931885
31,0.0620659738779068,3.3059895038604736,0.625,2.2545418739318848
32,0.0798611119389534,3.303819417953491,0.6075000166893005,2.230966329574585
33,0.08203125,3.241753578186035,0.637499988079071,2.2113447189331055
34,0.1046006977558136,3.174913167953491,0.6187499761581421,2.153099775314331
35,0.0985243022441864,3.196180582046509,0.6424999833106995,2.170769691467285
36,0.1032986119389534,3.151909828186035,0.6587499976158142,2.141472101211548
37,0.1063368022441864,3.1267361640930176,0.6387500166893005,2.1108951568603516
38,0.1080729141831398,3.0638020038604736,0.6575000286102295,2.076570749282837
39,0.1067708358168602,3.0685763359069824,0.6662499904632568,2.0418784618377686
40,0.1315104216337204,3.0290799140930176,0.65625,2.049860954284668
41,0.1245659738779068,3.0260417461395264,0.6612499952316284,2.035426616668701
42,0.1401909738779068,2.999131917953491,0.6875,1.9903273582458496
43,0.1419270783662796,2.94921875,0.6612499952316284,1.9721710681915283
44,0.1328125,2.9973957538604736,0.6974999904632568,1.9888136386871338
45,0.1553819477558136,2.9040799140930176,0.6825000047683716,1.9361687898635864
