epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.08984375,4.28038215637207,0.08375000208616257,3.776762008666992
1,0.1736111044883728,3.4895832538604736,0.14624999463558197,3.447526216506958
2,0.2313368022441864,3.2013888359069824,0.2762500047683716,2.9890787601470947
3,0.2951388955116272,2.9079861640930176,0.3700000047683716,2.7306442260742188
4,0.3285590410232544,2.793402671813965,0.4325000047683716,2.4722421169281006
5,0.3667534589767456,2.6579861640930176,0.5149999856948853,2.2516071796417236
6,0.4296875,2.480034828186035,0.5337499976158142,2.113204002380371
7,0.4496527910232544,2.413194417953491,0.5587499737739563,2.023449182510376
8,0.4748263955116272,2.3298611640930176,0.6100000143051147,1.9799325466156006
9,0.5321180820465088,2.196180582046509,0.6737499833106995,1.8134984970092773
10,0.5529513955116272,2.1818575859069824,0.6924999952316284,1.7469319105148315
11,0.5594618320465088,2.11328125,0.6949999928474426,1.7460638284683228
12,0.5559895634651184,2.0802950859069824,0.7174999713897705,1.7097578048706055
13,0.5789930820465088,2.0447049140930176,0.7262499928474426,1.6548501253128052
14,0.5924479365348816,2.02734375,0.731249988079071,1.6216191053390503
15,0.0347222238779068,6.961371421813965,0.39250001311302185,2.717747211456299
16,0.009114583022892475,5.470920085906982,0.42625001072883606,2.8320562839508057
17,0.00824652798473835,4.739583492279053,0.5062500238418579,2.8097527027130127
18,0.009982638992369175,4.33506965637207,0.5487499833106995,2.7669217586517334
19,0.0108506940305233,4.177951335906982,0.5350000262260437,2.6979012489318848
20,0.01692708395421505,4.001736164093018,0.5475000143051147,2.6485681533813477
21,0.02473958395421505,3.836371421813965,0.5249999761581421,2.5991878509521484
22,0.03081597201526165,3.726996421813965,0.5600000023841858,2.5483508110046387
23,0.0334201380610466,3.6966145038604736,0.5662500262260437,2.494257688522339
24,0.0464409738779068,3.6267361640930176,0.6037499904632568,2.4461252689361572
25,0.0442708320915699,3.55078125,0.5912500023841858,2.417283535003662
26,0.0542534738779068,3.506944417953491,0.5662500262260437,2.381202220916748
27,0.0607638880610466,3.477430582046509,0.606249988079071,2.3707761764526367
28,0.0603298619389534,3.4283854961395264,0.6349999904632568,2.3218369483947754
29,0.0659722238779068,3.354600667953491,0.6137499809265137,2.283043384552002
30,0.07421875,3.300347328186035,0.6324999928474426,2.257065534591675
31,0.0811631977558136,3.268663167953491,0.6462500095367432,2.2195043563842773
32,0.0768229141831398,3.2712674140930176,0.6200000047683716,2.2083580493927
33,0.0859375,3.218316078186035,0.6262500286102295,2.1645188331604004
34,0.0911458358168602,3.1953125,0.6675000190734863,2.1509993076324463
35,0.0959201380610466,3.1484375,0.6650000214576721,2.134495496749878
36,0.1059027761220932,3.1384549140930176,0.6600000262260437,2.0966992378234863
37,0.1085069477558136,3.098090171813965,0.6912500262260437,2.0569193363189697
38,0.12890625,3.036024332046509,0.6775000095367432,2.013747453689575
39,0.1401909738779068,2.98828125,0.6850000023841858,1.9724868535995483
40,0.140625,2.9822049140930176,0.6949999928474426,1.9789903163909912
41,0.1358506977558136,2.9895832538604736,0.7049999833106995,1.9731390476226807
42,0.1471354216337204,2.921006917953491,0.6837499737739563,1.9223697185516357
43,0.1453993022441864,2.8984375,0.7037500143051147,1.9076437950134277
44,0.1510416716337204,2.9244792461395264,0.7112500071525574,1.9101288318634033
45,0.1627604216337204,2.875868082046509,0.7362499833106995,1.8793494701385498
46,0.1775173544883728,2.821180582046509,0.7124999761581421,1.8335691690444946
47,0.1731770783662796,2.8376736640930176,0.7124999761581421,1.8448904752731323
48,0.1792534738779068,2.7955729961395264,0.7524999976158142,1.793360710144043
49,0.1792534738779068,2.797308921813965,0.7512500286102295,1.7932413816452026
50,0.1918402761220932,2.792534828186035,0.7362499833106995,1.7819221019744873
51,0.18359375,2.77734375,0.7225000262260437,1.7780909538269043
52,0.1918402761220932,2.770399332046509,0.7437499761581421,1.765730857849121
53,0.1888020783662796,2.788194417953491,0.7462499737739563,1.7498973608016968
54,0.2131076455116272,2.7052950859069824,0.7587500214576721,1.7310198545455933
55,0.2183159738779068,2.680555582046509,0.7612500190734863,1.7069675922393799
56,0.2413194477558136,2.5950520038604736,0.7574999928474426,1.678320288658142
57,0.2274305522441864,2.6657986640930176,0.7737500071525574,1.669676661491394
58,0.23046875,2.626519203186035,0.7712500095367432,1.6507539749145508
59,0.2400173544883728,2.680555582046509,0.7587500214576721,1.6606419086456299
60,0.2222222238779068,2.6484375,0.7637500166893005,1.6537126302719116
61,0.2569444477558136,2.612413167953491,0.7962499856948853,1.6218928098678589
62,0.2374131977558136,2.598090171813965,0.7774999737739563,1.6338152885437012
63,0.25,2.541449546813965,0.7749999761581421,1.6268821954727173
64,0.2447916716337204,2.6013455390930176,0.7925000190734863,1.5771321058273315
65,0.2595486044883728,2.571831703186035,0.7837499976158142,1.5684351921081543
66,0.2634548544883728,2.5234375,0.793749988079071,1.546054720878601
67,0.2647569477558136,2.547743082046509,0.7900000214576721,1.5457649230957031
68,0.2764756977558136,2.482421875,0.8100000023841858,1.5309067964553833
69,0.2860243022441864,2.498914957046509,0.7962499856948853,1.5254205465316772
70,0.2764756977558136,2.486762046813965,0.7875000238418579,1.543859839439392
71,0.2604166567325592,2.5115017890930176,0.8199999928474426,1.5153427124023438
72,0.2838541567325592,2.4635417461395264,0.8237500190734863,1.4917973279953003
73,0.2903645932674408,2.4440104961395264,0.8274999856948853,1.4831595420837402
74,0.2877604067325592,2.4166667461395264,0.8237500190734863,1.4594292640686035
75,0.296875,2.4431424140930176,0.8199999928474426,1.4516600370407104
76,0.3055555522441864,2.3932292461395264,0.8274999856948853,1.425421953201294
77,0.3146701455116272,2.3990886211395264,0.8525000214576721,1.4309396743774414
78,0.3111979067325592,2.380859375,0.8149999976158142,1.4493954181671143
79,0.3272569477558136,2.3548176288604736,0.8362500071525574,1.3938549757003784
80,0.3107638955116272,2.352647542953491,0.8387500047683716,1.4031381607055664
81,0.3190104067325592,2.3517794609069824,0.8125,1.4129749536514282
82,0.3315972089767456,2.3385417461395264,0.8412500023841858,1.379949927330017
83,0.3359375,2.3131511211395264,0.8324999809265137,1.4021012783050537
84,0.3276909589767456,2.314019203186035,0.8512499928474426,1.3713291883468628
85,0.3498263955116272,2.297308921813965,0.8287500143051147,1.3894798755645752
86,0.3363715410232544,2.286675453186035,0.8500000238418579,1.353111982345581
87,0.3780381977558136,2.237196207046509,0.8475000262260437,1.3508862257003784
88,0.3385416567325592,2.290581703186035,0.8450000286102295,1.351933479309082
89,0.3732638955116272,2.270399332046509,0.8537499904632568,1.3325796127319336
90,0.3611111044883728,2.285590171813965,0.8149999976158142,1.3493903875350952
91,0.3580729067325592,2.221137046813965,0.84375,1.3267369270324707
92,0.3884548544883728,2.1888020038604736,0.8712499737739563,1.3132987022399902
93,0.3472222089767456,2.2369792461395264,0.8637499809265137,1.3124042749404907
94,0.3784722089767456,2.2013888359069824,0.862500011920929,1.2921028137207031
95,0.3871527910232544,2.191840171813965,0.8600000143051147,1.2942849397659302
96,0.3893229067325592,2.172308921813965,0.8787500262260437,1.275221586227417
97,0.3836805522441864,2.1510417461395264,0.8712499737739563,1.2630624771118164
98,0.4240451455116272,2.125,0.8812500238418579,1.2754182815551758
99,0.3862847089767456,2.169921875,0.8737499713897705,1.256920337677002
100,0.4071180522441864,2.163628578186035,0.8700000047683716,1.260792851448059
101,0.4088541567325592,2.147352457046509,0.8737499713897705,1.272685170173645
102,0.4327256977558136,2.0944011211395264,0.8762500286102295,1.2554244995117188
103,0.4058159589767456,2.134331703186035,0.8762500286102295,1.2567607164382935
104,0.4227430522441864,2.0950520038604736,0.8762500286102295,1.2580913305282593
105,0.4327256977558136,2.0998263359069824,0.887499988079071,1.244749665260315
106,0.4270833432674408,2.0857205390930176,0.8862500190734863,1.2404201030731201
107,0.4375,2.09765625,0.8812500238418579,1.2233387231826782
108,0.4453125,2.0716145038604736,0.8849999904632568,1.218934416770935
109,0.4379340410232544,2.071397542953491,0.8949999809265137,1.22174072265625
110,0.4171006977558136,2.090711832046509,0.8887500166893005,1.2070499658584595
111,0.4448784589767456,2.035590171813965,0.8887500166893005,1.210034966468811
112,0.4644097089767456,2.012152671813965,0.8849999904632568,1.2004698514938354
113,0.46875,1.99609375,0.8837500214576721,1.1973761320114136
114,0.4592013955116272,1.9900174140930176,0.8949999809265137,1.1871145963668823
115,0.4574652910232544,1.9989149570465088,0.8812500238418579,1.1923959255218506
116,0.4830729067325592,1.9733072519302368,0.8912500143051147,1.1715410947799683
117,0.4826388955116272,1.9822049140930176,0.8799999952316284,1.1862664222717285
118,0.4683159589767456,1.9854600429534912,0.9049999713897705,1.1840732097625732
119,0.4483506977558136,2.0149738788604736,0.8849999904632568,1.1943875551223755
120,0.4800347089767456,1.9542100429534912,0.8949999809265137,1.165195345878601
121,0.5056423544883728,1.927734375,0.8999999761581421,1.1774832010269165
122,0.4895833432674408,1.9845919609069824,0.8949999809265137,1.1724544763565063
123,0.4826388955116272,1.9457465410232544,0.9037500023841858,1.1689339876174927
124,0.50390625,1.9171006679534912,0.8887500166893005,1.1758478879928589
125,0.4861111044883728,1.9420572519302368,0.8974999785423279,1.1667265892028809
126,0.484375,1.9455294609069824,0.9087499976158142,1.1633555889129639
127,0.4908854067325592,1.9385850429534912,0.8924999833106995,1.1586776971817017
128,0.5065104365348816,1.90625,0.9137499928474426,1.1502001285552979
129,0.51171875,1.8930121660232544,0.8949999809265137,1.1447627544403076
130,0.5243055820465088,1.9025607109069824,0.9024999737739563,1.1427795886993408
131,0.5347222089767456,1.8832465410232544,0.9137499928474426,1.1499383449554443
132,0.5260416865348816,1.8639322519302368,0.9212499856948853,1.121127963066101
133,0.5208333134651184,1.8760850429534912,0.90625,1.1455678939819336
134,0.5416666865348816,1.8172743320465088,0.8899999856948853,1.1509122848510742
135,0.5377604365348816,1.8682725429534912,0.8899999856948853,1.135128140449524
136,0.5403645634651184,1.8517794609069824,0.9049999713897705,1.147780179977417
137,0.5572916865348816,1.8276909589767456,0.9137499928474426,1.1222025156021118
138,0.5551215410232544,1.8159722089767456,0.8987500071525574,1.117974877357483
139,0.5733506679534912,1.7888455390930176,0.9075000286102295,1.1219391822814941
140,0.5546875,1.8311631679534912,0.9162499904632568,1.1198562383651733
141,0.5690104365348816,1.8042534589767456,0.9200000166893005,1.1250629425048828
142,0.578125,1.7719184160232544,0.9175000190734863,1.1066607236862183
143,0.5846354365348816,1.7764756679534912,0.918749988079071,1.1102031469345093
144,0.5763888955116272,1.7747396230697632,0.9075000286102295,1.1083638668060303
145,0.6085069179534912,1.728515625,0.9100000262260437,1.121785044670105
146,0.6085069179534912,1.732421875,0.9075000286102295,1.093612790107727
147,0.6197916865348816,1.6983506679534912,0.90625,1.1013259887695312
148,0.6046006679534912,1.6833767890930176,0.9100000262260437,1.1024054288864136
149,0.6475694179534912,1.6512587070465088,0.9075000286102295,1.1041301488876343
150,0.6310763955116272,1.6942274570465088,0.9024999737739563,1.0992493629455566
151,0.6484375,1.6473524570465088,0.9212499856948853,1.108797550201416
152,0.6388888955116272,1.7122396230697632,0.9275000095367432,1.0996078252792358
153,0.6519097089767456,1.7176649570465088,0.9024999737739563,1.106466293334961
154,0.5889756679534912,1.7671440839767456,0.918749988079071,1.0911533832550049
155,0.609375,1.716796875,0.9262499809265137,1.077044129371643
156,0.6206597089767456,1.7005208730697632,0.9200000166893005,1.0830978155136108
157,0.6297743320465088,1.7222222089767456,0.9200000166893005,1.0990601778030396
158,0.6471354365348816,1.6731771230697632,0.9200000166893005,1.0884714126586914
159,0.6484375,1.6877169609069824,0.9212499856948853,1.0829010009765625
160,0.6475694179534912,1.6697049140930176,0.9350000023841858,1.0674738883972168
161,0.6731770634651184,1.6516927480697632,0.9300000071525574,1.0815547704696655
162,0.6970486044883728,1.6343315839767456,0.9262499809265137,1.0777682065963745
163,0.6697048544883728,1.6749131679534912,0.9362499713897705,1.0878807306289673
164,0.671875,1.6668837070465088,0.9225000143051147,1.0984203815460205
165,0.6662326455116272,1.8307291269302368,0.9237499833106995,1.113709568977356
166,0.6610243320465088,1.6768662929534912,0.9175000190734863,1.0993566513061523
167,0.7039930820465088,1.7708333730697632,0.925000011920929,1.1194710731506348
168,0.6592881679534912,2.0286457538604736,0.9075000286102295,1.121595859527588
169,0.6080729365348816,1.7732205390930176,0.9137499928474426,1.1291240453720093
170,0.6623263955116272,1.8899739980697632,0.9325000047683716,1.1101577281951904
171,0.6427951455116272,1.9292534589767456,0.9237499833106995,1.1263145208358765
172,0.6319444179534912,1.8224825859069824,0.9100000262260437,1.1424435377120972
173,0.6401909589767456,2.231336832046509,0.8737499713897705,1.240853190422058
174,0.4991319477558136,2.4001736640930176,0.8762500286102295,1.1960713863372803
175,0.5607638955116272,2.0188801288604736,0.8962500095367432,1.1605323553085327
176,0.5768229365348816,2.001519203186035,0.9162499904632568,1.1157928705215454
177,0.6684027910232544,2.319227457046509,0.8912500143051147,1.208968997001648
178,0.6197916865348816,1.9053819179534912,0.9212499856948853,1.1258292198181152
179,0.6349826455116272,2.264539957046509,0.8999999761581421,1.1871777772903442
180,0.5551215410232544,2.396918296813965,0.8899999856948853,1.2266981601715088
181,0.6019965410232544,2.6341145038604736,0.8149999976158142,2.1932969093322754
182,0.4157986044883728,3.63671875,0.65625,1.9990180730819702
183,0.3984375,3.8029513359069824,0.7862499952316284,1.4926990270614624
184,0.4166666567325592,3.4704861640930176,0.8262500166893005,1.4551044702529907
185,0.4474826455116272,4.01649284362793,0.8125,1.5325329303741455
186,0.3654513955116272,10.59071159362793,0.49000000953674316,8.526398658752441
187,0.0659722238779068,25.1328125,0.29124999046325684,4.220962047576904
188,0.0364583320915699,11.496527671813965,0.38874998688697815,2.7962827682495117
