epoch,auc,categorical_accuracy,f1_score,loss,precision,recall,val_auc,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
14,0.7250145673751831,0.6748383641242981,0.46858710050582886,9.828125,0.015572058036923409,0.8467391133308411,0.6368141174316406,0.9196850657463074,0.5753310918807983,16.467382431030273,0.010395287536084652,0.9857594966888428
15,0.5690565705299377,0.2254849076271057,0.16294123232364655,19.477371215820312,0.010080745443701744,0.6082698702812195,0.8397936820983887,0.8078740239143372,0.5091755390167236,1.5493292808532715,0.020672688260674477,0.9905063509941101
16,0.5910218954086304,0.2090517282485962,0.14621546864509583,3.9291486740112305,0.010379183106124401,0.7112982273101807,0.899310827255249,0.8669291138648987,0.5332714319229126,1.405531644821167,0.02974267117679119,0.9976266026496887
17,0.6368803977966309,0.24649783968925476,0.1656891107559204,3.4089438915252686,0.012223903089761734,0.7139750123023987,0.8960075378417969,0.9007874131202698,0.5251645445823669,1.3237918615341187,0.028068771585822105,0.9984177350997925
18,0.652710497379303,0.2871767282485962,0.18795247375965118,3.2370688915252686,0.013125755824148655,0.711915135383606,0.8987239003181458,0.9094488024711609,0.5024666786193848,1.2875771522521973,0.028670741245150566,0.9984177350997925
19,0.6718628406524658,0.3221982717514038,0.21549411118030548,2.974811315536499,0.01426555123180151,0.7158751487731934,0.875040590763092,0.9188976287841797,0.5046394467353821,1.2574750185012817,0.02341577410697937,0.9992088675498962
20,0.6667959690093994,0.3310883641242981,0.2400076687335968,2.840921401977539,0.013146092183887959,0.7657142877578735,0.8755360841751099,0.9291338324546814,0.5122263431549072,1.230560302734375,0.023495052009820938,0.9992088675498962
21,0.6821801066398621,0.3642241358757019,0.24459880590438843,2.7206358909606934,0.013992092572152615,0.7739744782447815,0.9179801940917969,0.9291338324546814,0.507868766784668,1.2182525396347046,0.03443383425474167,0.9984177350997925
22,0.6780767440795898,0.3728448152542114,0.2562771141529083,2.6528825759887695,0.013520236127078533,0.7830932140350342,0.874620258808136,0.9346456527709961,0.5054892301559448,1.1976879835128784,0.02330262027680874,0.9984177350997925
23,0.689246416091919,0.41136854887008667,0.27502188086509705,2.5048491954803467,0.0139019088819623,0.8023382425308228,0.8712122440338135,0.9377952814102173,0.4869830310344696,1.1867921352386475,0.02272931858897209,0.9984177350997925
24,0.6921685934066772,0.39897629618644714,0.2732059061527252,2.525188684463501,0.014844107441604137,0.7505440711975098,0.869093120098114,0.9440944790840149,0.4924256205558777,1.1777995824813843,0.02230549044907093,0.9984177350997925
25,0.6801730394363403,0.4404633641242981,0.29650211334228516,2.416486978530884,0.013064972124993801,0.8340575695037842,0.8961324095726013,0.9503936767578125,0.5204567909240723,1.1738780736923218,0.02753354422748089,0.9984177350997925
26,0.7194086313247681,0.46228447556495667,0.30764925479888916,2.3438847064971924,0.015574743039906025,0.8171195387840271,0.8875329494476318,0.9582676887512207,0.5370028018951416,1.1625577211380005,0.02563321404159069,0.9984177350997925
27,0.7123056054115295,0.4647090435028076,0.30616647005081177,2.3254311084747314,0.014790416695177555,0.8383151888847351,0.9018453359603882,0.9598425030708313,0.5284181833267212,1.154908299446106,0.028942298144102097,0.9984177350997925
28,0.730665922164917,0.48787716031074524,0.32497167587280273,2.2469019889831543,0.015489672310650349,0.8520839214324951,0.8627775311470032,0.9598425030708313,0.5309851169586182,1.1525182723999023,0.0213633980602026,0.9984177350997925
29,0.7344052195549011,0.5129310488700867,0.34719353914260864,2.208782434463501,0.01604541949927807,0.838263213634491,0.8740735054016113,0.9622046947479248,0.5462287068367004,1.148525357246399,0.023034662008285522,0.9984177350997925
30,0.7333363890647888,0.5164331793785095,0.3365059792995453,2.157731771469116,0.015032593160867691,0.8909733295440674,0.864799976348877,0.9629921317100525,0.5510166883468628,1.1467152833938599,0.021620696410536766,0.9984177350997925
31,0.722691535949707,0.5379849076271057,0.3565419316291809,2.127559185028076,0.014861023053526878,0.8565596342086792,0.8546848297119141,0.9622046947479248,0.5239202976226807,1.1448396444320679,0.020296894013881683,0.9984177350997925
32,0.7483465671539307,0.548491358757019,0.3620600700378418,2.1307921409606934,0.01741938665509224,0.8410757780075073,0.8585975766181946,0.9637795090675354,0.5208554863929749,1.137727975845337,0.02066751755774021,0.9984177350997925
33,0.7169930338859558,0.5382543206214905,0.35250604152679443,2.098329782485962,0.014386019669473171,0.876902163028717,0.8687708377838135,0.9645669460296631,0.49840429425239563,1.1366983652114868,0.022069642320275307,0.996835470199585
34,0.7137004137039185,0.5371767282485962,0.3545594811439514,2.078529119491577,0.014627826400101185,0.8564437031745911,0.8307584524154663,0.9669291377067566,0.4710361361503601,1.1388736963272095,0.01767542213201523,0.9976266026496887
35,0.7374290227890015,0.5708512663841248,0.3848976194858551,2.018857717514038,0.015431849285960197,0.8807389140129089,0.841858983039856,0.9708661437034607,0.4803452491760254,1.1358428001403809,0.0187611673027277,0.996835470199585
36,0.7533239722251892,0.5813577771186829,0.3720669150352478,2.0098328590393066,0.016603851690888405,0.8743882775306702,0.8822881579399109,0.9685039520263672,0.48251593112945557,1.128701090812683,0.024274559691548347,0.9960442781448364
37,0.7304736375808716,0.595097005367279,0.39543628692626953,1.9608027935028076,0.014506956562399864,0.8982312679290771,0.8891366720199585,0.9724409580230713,0.5064773559570312,1.1212222576141357,0.025718020275235176,0.9960442781448364
38,0.7569647431373596,0.5985991358757019,0.40268099308013916,1.9612069129943848,0.01643843948841095,0.8904593586921692,0.889922022819519,0.9677165150642395,0.4807415008544922,1.1193138360977173,0.02591356635093689,0.9952531456947327
39,0.7406322956085205,0.6072198152542114,0.4098976254463196,1.9337284564971924,0.015039886347949505,0.9109179973602295,0.909142017364502,0.9700787663459778,0.4679180085659027,1.1175041198730469,0.031199583783745766,0.9944620132446289
40,0.7485748529434204,0.6082974076271057,0.40042710304260254,1.9155441522598267,0.01594681851565838,0.8954088687896729,0.8758164644241333,0.9763779640197754,0.504828691482544,1.1049275398254395,0.023103764280676842,0.9952531456947327
41,0.718026876449585,0.610991358757019,0.4053115248680115,1.9310344457626343,0.014092779718339443,0.8874081969261169,0.8633997440338135,0.9732283353805542,0.511239230632782,1.1105629205703735,0.02117781713604927,0.9960442781448364
42,0.7506648898124695,0.6131465435028076,0.4268101453781128,1.9116379022598267,0.01681109331548214,0.8615719079971313,0.8687368631362915,0.9748031497001648,0.541780412197113,1.0998239517211914,0.02187989465892315,0.9944620132446289
43,0.7439565658569336,0.6247305870056152,0.43028587102890015,1.8767510652542114,0.0148880984634161,0.9233695864677429,0.8771424889564514,0.9763779640197754,0.5094563961029053,1.1024211645126343,0.023374740034341812,0.9944620132446289
44,0.7719023823738098,0.6320043206214905,0.42150992155075073,1.8747305870056152,0.01721614971756935,0.9111412763595581,0.9126851558685303,0.9787401556968689,0.5317999720573425,1.0951792001724243,0.03173040598630905,0.9944620132446289
45,0.7282348871231079,0.6427801847457886,0.43541714549064636,1.813712239265442,0.013802013359963894,0.935799777507782,0.8785611391067505,0.977952778339386,0.5237327814102173,1.0883630514144897,0.023407820612192154,0.9944620132446289
46,0.7344173789024353,0.640625,0.4269900619983673,1.8240840435028076,0.01493082009255886,0.9012781977653503,0.8771669268608093,0.9787401556968689,0.5005407333374023,1.0904189348220825,0.023230865597724915,0.9936708807945251
47,0.7599248886108398,0.6530172228813171,0.44361376762390137,1.8370150327682495,0.01663324236869812,0.896523654460907,0.8913202285766602,0.9755905270576477,0.5186647772789001,1.0891141891479492,0.026120411232113838,0.9936708807945251
48,0.7802291512489319,0.6670258641242981,0.4471169710159302,1.801454782485962,0.017709754407405853,0.9168252348899841,0.8724963068962097,0.9740157723426819,0.5353238582611084,1.0867151021957397,0.02232602797448635,0.9944620132446289
49,0.7702346444129944,0.673491358757019,0.44400060176849365,1.7716864347457886,0.01675109751522541,0.9198587536811829,0.9081326127052307,0.9755905270576477,0.529512345790863,1.0862270593643188,0.03038366697728634,0.9936708807945251
50,0.7302554845809937,0.6586745977401733,0.4393712878227234,1.8038792610168457,0.014247831888496876,0.920587420463562,0.882204532623291,0.9732283353805542,0.4815564751625061,1.0906648635864258,0.024005958810448647,0.9944620132446289
51,0.7618706822395325,0.662446141242981,0.4441404342651367,1.7987607717514038,0.016569897532463074,0.9078303575515747,0.8410194516181946,0.9795275330543518,0.5185390710830688,1.078965425491333,0.01854581944644451,0.9952531456947327
52,0.7692543268203735,0.662715494632721,0.45094364881515503,1.7778825759887695,0.01718387007713318,0.9041021466255188,0.9110206365585327,0.9748031497001648,0.5226508378982544,1.0790523290634155,0.031574178487062454,0.9920886158943176
53,0.7379984855651855,0.6802262663841248,0.4559880495071411,1.756600260734558,0.014744395390152931,0.9184339046478271,0.8784593939781189,0.9787401556968689,0.5279781818389893,1.07551109790802,0.023463374003767967,0.9920886158943176
54,0.7867004871368408,0.6707974076271057,0.4484814405441284,1.755522608757019,0.01815526932477951,0.9124762415885925,0.8824988007545471,0.9771653413772583,0.5210756063461304,1.0806273221969604,0.02427438646554947,0.9905063509941101
55,0.7241893410682678,0.6729525923728943,0.45044538378715515,1.7665679454803467,0.01430145837366581,0.9029627442359924,0.896868884563446,0.977952778339386,0.5221701860427856,1.0770543813705444,0.027837734669446945,0.9897152185440063
56,0.772120475769043,0.6901939511299133,0.4794575572013855,1.7536368370056152,0.016299037262797356,0.9331884980201721,0.8688464164733887,0.9803149700164795,0.4663980007171631,1.072059154510498,0.021998455747961998,0.9920886158943176
57,0.7610108256340027,0.6823814511299133,0.45636552572250366,1.7525593042373657,0.01608552224934101,0.918367326259613,0.9085004329681396,0.977952778339386,0.5047867298126221,1.067811369895935,0.030681315809488297,0.9897152185440063
58,0.7521862983703613,0.6910021305084229,0.4678550064563751,1.7229256629943848,0.01550539955496788,0.9222614765167236,0.898419976234436,0.977952778339386,0.48466694355010986,1.0661604404449463,0.027702119201421738,0.9897152185440063
59,0.7575920224189758,0.6993534564971924,0.4688267111778259,1.707704782485962,0.01576828397810459,0.9193153977394104,0.8488796949386597,0.9842519760131836,0.5280663371086121,1.0660746097564697,0.019398687407374382,0.9912974834442139
60,0.7382844686508179,0.6990840435028076,0.480661004781723,1.7221174240112305,0.01528298482298851,0.898369550704956,0.8454537391662598,0.9834645390510559,0.5560190677642822,1.0641624927520752,0.018912101164460182,0.9905063509941101
61,0.7797294855117798,0.693696141242981,0.47984617948532104,1.71484375,0.01781529374420643,0.9140369892120361,0.879905104637146,0.9818897843360901,0.5499122142791748,1.059868335723877,0.02358303964138031,0.9905063509941101
62,0.7723151445388794,0.696928858757019,0.4635244905948639,1.709321141242981,0.01680089347064495,0.9277370572090149,0.9046179056167603,0.9811023473739624,0.5913476943969727,1.0598053932189941,0.029361411929130554,0.9905063509941101
63,0.7514426708221436,0.696659505367279,0.4727162718772888,1.7035291194915771,0.01528102345764637,0.9301060438156128,0.9207099080085754,0.9842519760131836,0.5879817605018616,1.0590578317642212,0.035316720604896545,0.9889240264892578
64,0.7648967504501343,0.7139008641242981,0.4935712218284607,1.6641972064971924,0.01637701876461506,0.9244154691696167,0.8999832272529602,0.9818897843360901,0.5629466772079468,1.0638436079025269,0.02851017192006111,0.9889240264892578
65,0.7507293224334717,0.7098599076271057,0.5036323666572571,1.6717402935028076,0.015305431559681892,0.920945405960083,0.8786260485649109,0.9834645390510559,0.569402813911438,1.057322382926941,0.023583663627505302,0.9912974834442139
66,0.7729812860488892,0.7147090435028076,0.484733909368515,1.6565194129943848,0.016488822177052498,0.9248775243759155,0.8652743101119995,0.9850393533706665,0.5469458699226379,1.0536644458770752,0.021456358954310417,0.9905063509941101
67,0.7757906317710876,0.7079741358757019,0.46857672929763794,1.6916756629943848,0.01703103445470333,0.9258555173873901,0.8877637386322021,0.9818897843360901,0.5572421550750732,1.055776834487915,0.025408422574400902,0.9905063509941101
68,0.7541142702102661,0.7136314511299133,0.49587446451187134,1.6616379022598267,0.015151114203035831,0.933677613735199,0.9061804413795471,0.9850393533706665,0.5971747040748596,1.0541882514953613,0.03003745712339878,0.9897152185440063
69,0.7595584392547607,0.712284505367279,0.4934057891368866,1.6605603694915771,0.0165680181235075,0.9018488526344299,0.9304372668266296,0.9850393533706665,0.5551151037216187,1.0583369731903076,0.03981637954711914,0.988132894039154
70,0.7647304534912109,0.7284482717514038,0.48798811435699463,1.635506510734558,0.0163720715790987,0.9212170839309692,0.9073439240455627,0.9834645390510559,0.508435845375061,1.0563267469406128,0.030229074880480766,0.9897152185440063
71,0.7673193216323853,0.7306034564971924,0.48372822999954224,1.628232717514038,0.01575545035302639,0.94972825050354,0.910524308681488,0.9842519760131836,0.5442354679107666,1.051247477531433,0.031032172963023186,0.9897152185440063
72,0.7560098767280579,0.7273706793785095,0.5025140047073364,1.6557111740112305,0.015427776612341404,0.9344752430915833,0.8966846466064453,0.9850393533706665,0.5102015137672424,1.0484592914581299,0.027042776346206665,0.9912974834442139
73,0.7695519924163818,0.7332974076271057,0.48533135652542114,1.6041218042373657,0.015801478177309036,0.9444897770881653,0.8989127278327942,0.982677161693573,0.5143097639083862,1.0558826923370361,0.027491936460137367,0.9912974834442139
74,0.7846666574478149,0.7432650923728943,0.5021268725395203,1.6325430870056152,0.017502732574939728,0.9343105554580688,0.9232441782951355,0.9842519760131836,0.5143389105796814,1.0567786693572998,0.03606226667761803,0.9897152185440063
75,0.7711413502693176,0.7351831793785095,0.5207037925720215,1.600888967514038,0.01633279211819172,0.936037003993988,0.9076931476593018,0.9842519760131836,0.5412195920944214,1.0506247282028198,0.0302597489207983,0.9889240264892578
76,0.7681311964988708,0.7241379022598267,0.5019748210906982,1.6733566522598267,0.016774483025074005,0.9120043516159058,0.9095772504806519,0.982677161693573,0.5495659112930298,1.0461409091949463,0.030829181894659996,0.9889240264892578
77,0.7484279870986938,0.7284482717514038,0.5027689933776855,1.625,0.014936063438653946,0.9306122660636902,0.8977468609809875,0.982677161693573,0.5621707439422607,1.0482280254364014,0.027629075571894646,0.988132894039154
78,0.7746728658676147,0.7365301847457886,0.5066666007041931,1.6192079782485962,0.01695481687784195,0.9233903884887695,0.8785156011581421,0.9858267903327942,0.5255049467086792,1.0383275747299194,0.023616250604391098,0.9897152185440063
79,0.7619584202766418,0.7456896305084229,0.4991114139556885,1.6033135652542114,0.01619514264166355,0.9232861995697021,0.9128192663192749,0.9866141676902771,0.5194076895713806,1.0423227548599243,0.03229810297489166,0.988132894039154
80,0.7634528875350952,0.740840494632721,0.4914519786834717,1.6225754022598267,0.01592828519642353,0.9342748522758484,0.9390165209770203,0.982677161693573,0.5003479719161987,1.0472925901412964,0.04482375457882881,0.9889240264892578
81,0.7791522145271301,0.7316810488700867,0.5082272291183472,1.6190732717514038,0.017145328223705292,0.9268823266029358,0.9074602723121643,0.9842519760131836,0.5079798102378845,1.0385124683380127,0.030251694843173027,0.9889240264892578
82,0.7614043951034546,0.7478448152542114,0.5007279515266418,1.5818965435028076,0.015839675441384315,0.9246873259544373,0.8990229964256287,0.98740154504776,0.46194368600845337,1.0374760627746582,0.027903756126761436,0.988132894039154
83,0.7701667547225952,0.7397629022598267,0.48168307542800903,1.6404902935028076,0.016368770971894264,0.9342212677001953,0.9094462394714355,0.9850393533706665,0.47246405482292175,1.0342814922332764,0.030538644641637802,0.988132894039154
84,0.7559525370597839,0.7702047228813171,0.5227303504943848,1.5736799240112305,0.015337900258600712,0.9383487105369568,0.9025315642356873,0.9834645390510559,0.46254390478134155,1.037773609161377,0.02851022221148014,0.9897152185440063
85,0.784142255783081,0.75,0.4889000952243805,1.5851292610168457,0.017429471015930176,0.9313538670539856,0.9014149308204651,0.9818897843360901,0.4829496741294861,1.0389173030853271,0.02827647142112255,0.988132894039154
86,0.7908145785331726,0.7543103694915771,0.5136452913284302,1.5918642282485962,0.018268804997205734,0.9307817816734314,0.8661012649536133,0.9795275330543518,0.48374539613723755,1.0301597118377686,0.02137885056436062,0.9889240264892578
87,0.7549876570701599,0.7583512663841248,0.5056875348091125,1.575430989265442,0.015036842785775661,0.9410325884819031,0.8945184946060181,0.9834645390510559,0.49456965923309326,1.03227698802948,0.026467666029930115,0.9905063509941101
88,0.7881414890289307,0.7551185488700867,0.5048418045043945,1.583647608757019,0.017703143879771233,0.9303969740867615,0.9043871164321899,0.9834645390510559,0.49210548400878906,1.0259252786636353,0.028861694037914276,0.9889240264892578
89,0.7617737054824829,0.7586206793785095,0.49667805433273315,1.587553858757019,0.015467789955437183,0.9394350647926331,0.8918712735176086,0.9850393533706665,0.5080032348632812,1.0357064008712769,0.02592792548239231,0.988132894039154
90,0.7724181413650513,0.7518857717514038,0.4968962073326111,1.588631510734558,0.01682785153388977,0.9231604933738708,0.8694064617156982,0.9858267903327942,0.48993802070617676,1.0313934087753296,0.021848563104867935,0.9889240264892578
91,0.7713268995285034,0.7586206793785095,0.5127848386764526,1.5660021305084229,0.016706125810742378,0.921381950378418,0.8922299146652222,0.982677161693573,0.501588761806488,1.0287210941314697,0.026039278134703636,0.988132894039154
92,0.7491477727890015,0.7556573152542114,0.4883504807949066,1.5614224672317505,0.01516596507281065,0.9349482655525208,0.8920307755470276,0.9818897843360901,0.5135884284973145,1.0325191020965576,0.025905661284923553,0.9889240264892578
93,0.7625913619995117,0.7613146305084229,0.5078331828117371,1.5669450759887695,0.01530663575977087,0.9497555494308472,0.9027286767959595,0.9811023473739624,0.5327697396278381,1.0336203575134277,0.02848736383020878,0.988132894039154
94,0.7584977149963379,0.7693965435028076,0.5245184898376465,1.5426993370056152,0.015229824930429459,0.9469820261001587,0.8911844491958618,0.982677161693573,0.5142834186553955,1.028770923614502,0.02567528747022152,0.988132894039154
95,0.7655141353607178,0.7653555870056152,0.5010935664176941,1.5785291194915771,0.01570042222738266,0.9410486221313477,0.8760552406311035,0.9818897843360901,0.5208468437194824,1.0202292203903198,0.02289474569261074,0.988132894039154
96,0.7844411134719849,0.7629310488700867,0.5124955177307129,1.5479525327682495,0.01739906333386898,0.9333695769309998,0.8767043352127075,0.9858267903327942,0.5065417289733887,1.020524263381958,0.022916704416275024,0.9897152185440063
97,0.7747175693511963,0.7613146305084229,0.5049828290939331,1.5459320545196533,0.016358019784092903,0.9347293972969055,0.8762171268463135,0.9858267903327942,0.4509146213531494,1.0229758024215698,0.02264389581978321,0.9912974834442139
98,0.7436391115188599,0.756465494632721,0.5221390128135681,1.5568426847457886,0.014545469544827938,0.9369393587112427,0.9002524614334106,0.9811023473739624,0.5380198359489441,1.0281691551208496,0.027524348348379135,0.9905063509941101
99,0.7630986571311951,0.7621228694915771,0.5001086592674255,1.5542833805084229,0.015945784747600555,0.9340211749076843,0.9242455959320068,0.9850393533706665,0.5105178356170654,1.0274726152420044,0.03556795045733452,0.9889240264892578
100,0.7680091857910156,0.7621228694915771,0.49894028902053833,1.538388967514038,0.015829861164093018,0.9455930590629578,0.90193110704422,0.9858267903327942,0.5379889607429504,1.0203120708465576,0.02803843282163143,0.988132894039154
101,0.7579537034034729,0.7693965435028076,0.5078792572021484,1.5347521305084229,0.015341627411544323,0.940456748008728,0.9128844738006592,0.9881889820098877,0.551477313041687,1.0220988988876343,0.03169085457921028,0.988132894039154
102,0.776584267616272,0.7613146305084229,0.5204546451568604,1.5408135652542114,0.01683223433792591,0.935597836971283,0.9161497354507446,0.9858267903327942,0.5613731741905212,1.0236098766326904,0.03286582604050636,0.988132894039154
103,0.7641991376876831,0.7793642282485962,0.5320494771003723,1.5479525327682495,0.015224572271108627,0.9473255276679993,0.9232969880104065,0.9795275330543518,0.5195614099502563,1.0227235555648804,0.035697951912879944,0.988132894039154
104,0.7552934288978577,0.7634698152542114,0.5045480728149414,1.5482219457626343,0.015488862991333008,0.9295046329498291,0.9041004180908203,0.9858267903327942,0.5154680013656616,1.0254396200180054,0.029015472158789635,0.988132894039154
105,0.7854200005531311,0.779633641242981,0.5299853086471558,1.525053858757019,0.017360761761665344,0.9402173757553101,0.903549313545227,0.982677161693573,0.5504902005195618,1.0242853164672852,0.028864597901701927,0.988132894039154
106,0.758856475353241,0.7785560488700867,0.5305856466293335,1.5052531957626343,0.015144463628530502,0.9469676613807678,0.9058395624160767,0.9842519760131836,0.5453712940216064,1.0238332748413086,0.029589300975203514,0.9889240264892578
107,0.7820425629615784,0.7766702771186829,0.5318033695220947,1.5154902935028076,0.01724858209490776,0.9312499761581421,0.909090518951416,0.9858267903327942,0.5428426265716553,1.018821120262146,0.030778322368860245,0.9889240264892578
108,0.7674652934074402,0.7702047228813171,0.5107278227806091,1.5499730110168457,0.015609621070325375,0.948097825050354,0.9101402759552002,0.98740154504776,0.5380157232284546,1.0181413888931274,0.030832653865218163,0.988132894039154
109,0.7646346688270569,0.7774784564971924,0.5263099074363708,1.520743489265442,0.01594509743154049,0.9341675639152527,0.9162572026252747,0.98740154504776,0.5668450593948364,1.0182498693466187,0.03291085734963417,0.988132894039154
110,0.7709921002388,0.7850215435028076,0.5368081331253052,1.5088900327682495,0.01578076370060444,0.9516041278839111,0.9158216118812561,0.9858267903327942,0.5206379890441895,1.0134235620498657,0.03264932706952095,0.988132894039154
111,0.7808382511138916,0.7728987336158752,0.5048218369483948,1.5204741954803467,0.016805868595838547,0.9429192543029785,0.9413811564445496,0.9818897843360901,0.5338501930236816,1.0187811851501465,0.046309694647789,0.9873417615890503
112,0.7781548500061035,0.7761314511299133,0.5256734490394592,1.5099676847457886,0.016870766878128052,0.9342748522758484,0.9375810027122498,0.9881889820098877,0.5493420362472534,1.0179275274276733,0.0437329038977623,0.9865506291389465
113,0.7756715416908264,0.7839439511299133,0.5393766164779663,1.508486032485962,0.016526445746421814,0.9437193870544434,0.8943539261817932,0.98740154504776,0.5369983911514282,1.014992594718933,0.026449987664818764,0.9889240264892578
114,0.7881580591201782,0.7850215435028076,0.5314817428588867,1.5157597064971924,0.01735823228955269,0.9393692016601562,0.9203788042068481,0.9858267903327942,0.5932684540748596,1.0150151252746582,0.034288693219423294,0.988132894039154
115,0.7624174356460571,0.7836745977401733,0.5320539474487305,1.4955549240112305,0.015326005406677723,0.9519152641296387,0.9297835230827332,0.9866141676902771,0.5553910732269287,1.0169833898544312,0.03908845782279968,0.9865506291389465
116,0.7793661952018738,0.7809805870056152,0.5310285687446594,1.5204741954803467,0.016760405153036118,0.9320651888847351,0.9141139984130859,0.9866141676902771,0.5835654735565186,1.0186190605163574,0.032165851444005966,0.988132894039154
117,0.7755616903305054,0.7925646305084229,0.5330150723457336,1.4979795217514038,0.016751496121287346,0.9342033863067627,0.9256107211112976,0.9858267903327942,0.5647473931312561,1.0184197425842285,0.03711744770407677,0.9873417615890503
118,0.7641610503196716,0.7804418206214905,0.5367431044578552,1.495420217514038,0.015076760202646255,0.9537414908409119,0.8946460485458374,0.9858267903327942,0.5525854229927063,1.0133589506149292,0.02645547315478325,0.9897152185440063
119,0.7716463208198547,0.7971444129943848,0.550693690776825,1.494881510734558,0.01594574563205242,0.9513586759567261,0.9052993655204773,0.9858267903327942,0.5692405104637146,1.0100314617156982,0.028936898335814476,0.9897152185440063
120,0.7751486301422119,0.7957974076271057,0.5419586896896362,1.4885506629943848,0.016146434471011162,0.9524068236351013,0.9150525331497192,0.9866141676902771,0.5611891746520996,1.004445195198059,0.03189292550086975,0.9897152185440063
121,0.771461009979248,0.7960668206214905,0.5370882749557495,1.4785829782485962,0.016276832669973373,0.9380602836608887,0.9475452899932861,0.98740154504776,0.5483791828155518,1.0062191486358643,0.050718169659376144,0.9889240264892578
122,0.7636257410049438,0.7887930870056152,0.5387552976608276,1.477236032485962,0.015533623285591602,0.9402336478233337,0.9006302952766418,0.9866141676902771,0.5471044778823853,1.0124657154083252,0.027832161635160446,0.9897152185440063
123,0.772585928440094,0.7987607717514038,0.540468692779541,1.4931304454803467,0.01629050262272358,0.938315212726593,0.9270288348197937,0.9858267903327942,0.592776358127594,1.008510947227478,0.03701290860772133,0.9889240264892578
124,0.7788558006286621,0.7882543206214905,0.533051073551178,1.4920527935028076,0.01629161648452282,0.9504492282867432,0.9175042510032654,0.9866141676902771,0.610775351524353,1.002829670906067,0.032709669321775436,0.9889240264892578
125,0.7780565023422241,0.7928340435028076,0.5491030812263489,1.4776400327682495,0.01691613160073757,0.936684787273407,0.9281538128852844,0.9858267903327942,0.6022719740867615,1.0068413019180298,0.03798006847500801,0.9889240264892578
126,0.7618269324302673,0.8009159564971924,0.5371404886245728,1.4846444129943848,0.015552925877273083,0.9459533095359802,0.9154736995697021,0.9881889820098877,0.6076566576957703,1.0152738094329834,0.032596223056316376,0.9889240264892578
127,0.7746379375457764,0.8116918206214905,0.5611506700515747,1.4603986740112305,0.016312502324581146,0.9456374049186707,0.9120103716850281,0.9858267903327942,0.6058858633041382,1.006810188293457,0.03115730732679367,0.9889240264892578
