epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.09765625,4.28125,0.10875000059604645,3.570505380630493
1,0.1827256977558136,3.4140625,0.16374999284744263,3.2466390132904053
2,0.2421875,3.1770832538604736,0.29750001430511475,2.9503791332244873
3,0.3033854067325592,2.9114582538604736,0.41624999046325684,2.588629961013794
4,0.3619791567325592,2.7291667461395264,0.46875,2.3174638748168945
5,0.4001736044883728,2.6145832538604736,0.4074999988079071,2.3687446117401123
6,0.4357638955116272,2.5138888359069824,0.5325000286102295,2.0889551639556885
7,0.4605034589767456,2.425347328186035,0.5362499952316284,2.1685357093811035
8,0.4986979067325592,2.340277671813965,0.5712500214576721,1.9297963380813599
9,0.5394965410232544,2.1953125,0.6337500214576721,1.891390323638916
10,0.5464409589767456,2.16015625,0.6850000023841858,1.7766004800796509
11,0.5750868320465088,2.112847328186035,0.6850000023841858,1.6995537281036377
12,0.5789930820465088,2.06640625,0.6800000071525574,1.7320160865783691
13,0.6124131679534912,2.0,0.6974999904632568,1.6664574146270752
14,0.6332465410232544,1.9197049140930176,0.7387499809265137,1.5582481622695923
15,0.0316840261220932,6.951388835906982,0.3675000071525574,2.747544288635254
16,0.0069444444961845875,5.610677242279053,0.40625,2.8524138927459717
17,0.013020833022892475,4.766058921813965,0.42124998569488525,2.8027966022491455
18,0.01215277798473835,4.38194465637207,0.40625,2.7850847244262695
19,0.015625,4.1640625,0.4737499952316284,2.7352685928344727
20,0.0177951380610466,4.01953125,0.4399999976158142,2.6816916465759277
21,0.0243055559694767,3.8962674140930176,0.48124998807907104,2.6287057399749756
22,0.02473958395421505,3.848090171813965,0.4987500011920929,2.5907223224639893
23,0.0316840261220932,3.7096354961395264,0.5,2.5087969303131104
24,0.0390625,3.6901042461395264,0.5174999833106995,2.502396821975708
25,0.0342881940305233,3.590711832046509,0.5450000166893005,2.4556853771209717
26,0.05078125,3.5407986640930176,0.5237500071525574,2.394444227218628
27,0.0603298619389534,3.4479167461395264,0.574999988079071,2.354872226715088
28,0.0538194440305233,3.449652671813965,0.5649999976158142,2.31036114692688
29,0.0659722238779068,3.340277671813965,0.5637500286102295,2.2835357189178467
30,0.0811631977558136,3.3454861640930176,0.5824999809265137,2.2583186626434326
31,0.09375,3.288628578186035,0.5987499952316284,2.229771614074707
32,0.0846354141831398,3.2634549140930176,0.5962499976158142,2.2101497650146484
33,0.0954861119389534,3.2356770038604736,0.5737500190734863,2.1765177249908447
34,0.0920138880610466,3.2322049140930176,0.6287500262260437,2.1308705806732178
35,0.0950520858168602,3.1692707538604736,0.6175000071525574,2.116929531097412
36,0.1145833358168602,3.1072049140930176,0.6000000238418579,2.1168172359466553
37,0.1167534738779068,3.086805582046509,0.6424999833106995,2.032931089401245
38,0.1245659738779068,3.0724825859069824,0.6575000286102295,2.0389485359191895
39,0.1345486044883728,3.0177950859069824,0.6512500047683716,1.9960688352584839
40,0.1397569477558136,2.9869792461395264,0.6912500262260437,1.972071647644043
41,0.1549479216337204,2.960503578186035,0.6512500047683716,1.9700992107391357
42,0.1493055522441864,2.950086832046509,0.6625000238418579,1.9212641716003418
43,0.1662326455116272,2.8810763359069824,0.637499988079071,1.9085493087768555
44,0.1584201455116272,2.921441078186035,0.6712499856948853,1.8909436464309692
45,0.1566840261220932,2.889756917953491,0.6612499952316284,1.8959681987762451
46,0.1571180522441864,2.9006075859069824,0.6700000166893005,1.8506345748901367
47,0.1788194477558136,2.86328125,0.6887500286102295,1.837077021598816
48,0.1657986044883728,2.8489582538604736,0.6899999976158142,1.8169468641281128
49,0.1792534738779068,2.801649332046509,0.7024999856948853,1.7912063598632812
50,0.1827256977558136,2.782118082046509,0.7200000286102295,1.7564425468444824
51,0.1983506977558136,2.7717013359069824,0.71875,1.7354236841201782
52,0.2113715261220932,2.737847328186035,0.7112500071525574,1.7285879850387573
53,0.2096354216337204,2.717881917953491,0.7237499952316284,1.7258926630020142
54,0.2100694477558136,2.714409828186035,0.7250000238418579,1.705601692199707
55,0.2165798544883728,2.733506917953491,0.7200000286102295,1.7151787281036377
56,0.2230902761220932,2.694878578186035,0.7262499928474426,1.6742565631866455
57,0.2204861044883728,2.7057292461395264,0.737500011920929,1.6764661073684692
58,0.2274305522441864,2.641493082046509,0.7487499713897705,1.64015793800354
59,0.24609375,2.663194417953491,0.7275000214576721,1.650488018989563
60,0.2365451455116272,2.622612953186035,0.7487499713897705,1.6284359693527222
61,0.2582465410232544,2.5724825859069824,0.7562500238418579,1.6018697023391724
62,0.2552083432674408,2.5837674140930176,0.7674999833106995,1.5545328855514526
63,0.2756076455116272,2.512803792953491,0.7699999809265137,1.5668193101882935
64,0.2473958283662796,2.585503578186035,0.7649999856948853,1.5823289155960083
65,0.2456597238779068,2.5622830390930176,0.7462499737739563,1.565473198890686
66,0.2669270932674408,2.4919705390930176,0.7674999833106995,1.5551118850708008
67,0.2764756977558136,2.5208332538604736,0.7662500143051147,1.5274004936218262
68,0.2790798544883728,2.512586832046509,0.7487499713897705,1.5426886081695557
69,0.2795138955116272,2.5162761211395264,0.7962499856948853,1.517471432685852
70,0.3059895932674408,2.400390625,0.7699999809265137,1.4994174242019653
71,0.3016493022441864,2.4318575859069824,0.7574999928474426,1.51664137840271
72,0.2955729067325592,2.445746421813965,0.7587500214576721,1.4938892126083374
73,0.3103298544883728,2.3869357109069824,0.793749988079071,1.4720447063446045
74,0.3025173544883728,2.3947482109069824,0.7900000214576721,1.4692350625991821
75,0.2990451455116272,2.3986544609069824,0.7975000143051147,1.4586024284362793
76,0.328125,2.3947482109069824,0.800000011920929,1.430661678314209
77,0.3107638955116272,2.3747830390930176,0.7962499856948853,1.4328826665878296
78,0.3211805522441864,2.3860676288604736,0.8212500214576721,1.4054625034332275
79,0.3151041567325592,2.3986544609069824,0.8112499713897705,1.4284813404083252
80,0.3363715410232544,2.3606770038604736,0.8287500143051147,1.3960343599319458
81,0.3407118022441864,2.3630642890930176,0.8212500214576721,1.3976173400878906
82,0.3363715410232544,2.335069417953491,0.8424999713897705,1.393101453781128
83,0.3381076455116272,2.3240017890930176,0.7987499833106995,1.4078062772750854
84,0.3376736044883728,2.3127169609069824,0.8299999833106995,1.3733837604522705
85,0.3502604067325592,2.2682292461395264,0.8412500023841858,1.3716630935668945
86,0.3493923544883728,2.3107638359069824,0.824999988079071,1.3535476922988892
87,0.3602430522441864,2.2708332538604736,0.8274999856948853,1.362741231918335
88,0.359375,2.2532551288604736,0.8399999737739563,1.3303784132003784
89,0.3697916567325592,2.23828125,0.8424999713897705,1.3458640575408936
90,0.3784722089767456,2.2536892890930176,0.8362500071525574,1.3373749256134033
91,0.3806423544883728,2.209852457046509,0.8550000190734863,1.320664405822754
92,0.3862847089767456,2.236762046813965,0.8550000190734863,1.331919550895691
93,0.3767361044883728,2.202691078186035,0.8487499952316284,1.3135679960250854
94,0.3815104067325592,2.168402671813965,0.8500000238418579,1.3009309768676758
95,0.3910590410232544,2.212022542953491,0.8475000262260437,1.3001408576965332
96,0.4010416567325592,2.1686198711395264,0.8512499928474426,1.3006936311721802
