epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.1028124988079071,4.155896186828613,NA,NA
1,0.1990624964237213,3.3292531967163086,NA,NA
2,0.2903124988079071,2.9416255950927734,NA,NA
3,0.3712500035762787,2.7065396308898926,NA,NA
4,0.40531250834465027,2.606253147125244,NA,NA
5,0.45124998688697815,2.440486192703247,NA,NA
6,0.5009375214576721,2.316939353942871,NA,NA
7,0.5115625262260437,2.2419748306274414,NA,NA
8,0.5309374928474426,2.191103458404541,NA,NA
9,0.5693749785423279,2.115536689758301,NA,NA
10,0.5771874785423279,2.0747933387756348,NA,NA
11,0.6365625262260437,1.9468249082565308,NA,NA
12,0.6387500166893005,1.896368384361267,NA,NA
13,0.6187499761581421,2.062863826751709,NA,NA
14,0.5321875214576721,2.5620861053466797,NA,NA
15,0.03031250089406967,7.27403450012207,NA,NA
16,0.00937500037252903,5.13223934173584,NA,NA
17,0.02031249925494194,4.402514457702637,NA,NA
18,0.023125000298023224,4.1104655265808105,NA,NA
19,0.03312499821186066,3.845902919769287,NA,NA
20,0.03718750178813934,3.737574815750122,NA,NA
21,0.05999999865889549,3.5827581882476807,NA,NA
22,0.06687500327825546,3.4862606525421143,NA,NA
23,0.07437500357627869,3.379640817642212,NA,NA
24,0.08218750357627869,3.299098491668701,NA,NA
25,0.08812499791383743,3.2570645809173584,NA,NA
26,0.09562499821186066,3.223242998123169,NA,NA
27,0.11187499761581421,3.1433756351470947,NA,NA
28,0.12156250327825546,3.1048173904418945,NA,NA
29,0.11500000208616257,3.0385830402374268,NA,NA
30,0.14218750596046448,2.9776501655578613,NA,NA
31,0.1574999988079071,2.9254136085510254,NA,NA
32,0.1678124964237213,2.8978655338287354,NA,NA
33,0.17531250417232513,2.8958017826080322,NA,NA
34,0.1821874976158142,2.828047275543213,NA,NA
35,0.20250000059604645,2.758725643157959,NA,NA
36,0.17749999463558197,2.8267693519592285,NA,NA
37,0.20406250655651093,2.7423465251922607,NA,NA
38,0.21812500059604645,2.718414068222046,NA,NA
39,0.22093750536441803,2.6652727127075195,NA,NA
40,0.24437500536441803,2.6415762901306152,NA,NA
41,0.23281249403953552,2.618004560470581,NA,NA
42,0.2503125071525574,2.5935354232788086,NA,NA
43,0.2434374988079071,2.5544729232788086,NA,NA
44,0.2734375,2.534012794494629,NA,NA
